class,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
arminha,0.0,0.0,-0.02102971076965332,-0.10639870166778564,-0.058410823345184326,-0.2279948592185974,-0.08028906583786011,-0.3291293978691101,-0.06665223836898804,-0.40866053104400635,-0.04755455255508423,-0.2743368148803711,-0.09425628185272217,-0.3341520428657532,-0.12597012519836426,-0.37961751222610474,-0.15308493375778198,-0.41721299290657043,-0.04396623373031616,-0.22524398565292358,-0.14888787269592285,-0.2163514494895935,-0.13413852453231812,-0.16678529977798462,-0.1059686541557312,-0.15880447626113892,-0.043745994567871094,-0.15513694286346436,-0.13708937168121338,-0.13718926906585693,-0.11654609441757202,-0.10297286510467529,-0.0878528356552124,-0.106991708278656,-0.04329955577850342,-0.07836222648620605,-0.11711543798446655,-0.06253838539123535,-0.0991373062133789,-0.03920036554336548,-0.07225894927978516,-0.043230414390563965
arminha,0.0,0.0,-0.01774841547012329,-0.1068454384803772,-0.05876350402832031,-0.228449285030365,-0.08002567291259766,-0.32684624195098877,-0.0634576678276062,-0.40862512588500977,-0.05765223503112793,-0.272635281085968,-0.1093561053276062,-0.33044755458831787,-0.14524537324905396,-0.37177684903144836,-0.17768162488937378,-0.40362733602523804,-0.05630075931549072,-0.2201296091079712,-0.16417938470840454,-0.2034611701965332,-0.14390432834625244,-0.15802443027496338,-0.11211848258972168,-0.15083646774291992,-0.05719649791717529,-0.14607113599777222,-0.1519891619682312,-0.1246788501739502,-0.12838417291641235,-0.09349185228347778,-0.09892165660858154,-0.09804344177246094,-0.05713522434234619,-0.06761366128921509,-0.13237357139587402,-0.055991947650909424,-0.11033201217651367,-0.035290300846099854,-0.08238208293914795,-0.03907597064971924
arminha,0.0,0.0,-0.013123095035552979,-0.1327781081199646,-0.043562233448028564,-0.25450652837753296,-0.05376851558685303,-0.36173999309539795,-0.04212081432342529,-0.4388287663459778,-0.105674147605896,-0.25670385360717773,-0.19346070289611816,-0.29013121128082275,-0.24499034881591797,-0.3059923052787781,-0.2862481474876404,-0.3185167610645294,-0.12025564908981323,-0.1927383542060852,-0.19511187076568604,-0.17705148458480835,-0.17008483409881592,-0.15292119979858398,-0.13661563396453857,-0.14700382947921753,-0.12797421216964722,-0.11189991235733032,-0.18919110298156738,-0.10737448930740356,-0.16524076461791992,-0.08810228109359741,-0.13522017002105713,-0.08193707466125488,-0.1315491795539856,-0.029824912548065186,-0.17281818389892578,-0.03822636604309082,-0.14703893661499023,-0.023568332195281982,-0.12104213237762451,-0.016094982624053955
arminha,0.0,0.0,-0.011236429214477539,-0.1371060609817505,-0.04490870237350464,-0.2571650743484497,-0.06027698516845703,-0.3651723265647888,-0.04961812496185303,-0.4403570890426636,-0.11613196134567261,-0.25322210788726807,-0.20301955938339233,-0.27663350105285645,-0.2551500201225281,-0.28397542238235474,-0.2962445616722107,-0.2889696955680847,-0.13348114490509033,-0.18353110551834106,-0.1978546380996704,-0.16445207595825195,-0.17260229587554932,-0.141920804977417,-0.13916528224945068,-0.13531911373138428,-0.14101850986480713,-0.09971189498901367,-0.18847626447677612,-0.09180426597595215,-0.16615831851959229,-0.07603323459625244,-0.13772648572921753,-0.07037222385406494,-0.1436147689819336,-0.01797163486480713,-0.17279821634292603,-0.024586796760559082,-0.14782965183258057,-0.013029217720031738,-0.12350356578826904,-0.008169054985046387
arminha,0.0,0.0,-0.013646900653839111,-0.13870322704315186,-0.0467647910118103,-0.2609177827835083,-0.06278502941131592,-0.3722088038921356,-0.05221354961395264,-0.4501287639141083,-0.11700868606567383,-0.25441116094589233,-0.2062225341796875,-0.2778218984603882,-0.2603788375854492,-0.28350210189819336,-0.3029489517211914,-0.28610754013061523,-0.13369762897491455,-0.18364942073822021,-0.20365989208221436,-0.1700001358985901,-0.17861390113830566,-0.1460791826248169,-0.14404243230819702,-0.13725030422210693,-0.14043116569519043,-0.09876954555511475,-0.19154232740402222,-0.09679162502288818,-0.16943597793579102,-0.07953459024429321,-0.14037597179412842,-0.07150495052337646,-0.14246737957000732,-0.016410112380981445,-0.17493873834609985,-0.029093384742736816,-0.15022629499435425,-0.01778113842010498,-0.12592065334320068,-0.011939406394958496
arminha,0.0,0.0,-0.01269674301147461,-0.13973909616470337,-0.045156240463256836,-0.2587677836418152,-0.05979436635971069,-0.37035906314849854,-0.05069953203201294,-0.4480714201927185,-0.11640191078186035,-0.2511187195777893,-0.20651012659072876,-0.27226877212524414,-0.2610512971878052,-0.27535557746887207,-0.3038153648376465,-0.27230435609817505,-0.13237488269805908,-0.18136662244796753,-0.19932150840759277,-0.16577106714248657,-0.1747336983680725,-0.14542138576507568,-0.14153391122817993,-0.13978463411331177,-0.13873088359832764,-0.09672802686691284,-0.1872793436050415,-0.0988890528678894,-0.1668033003807068,-0.08244872093200684,-0.13863569498062134,-0.07386863231658936,-0.14078402519226074,-0.01600944995880127,-0.17106950283050537,-0.03341710567474365,-0.14693933725357056,-0.021594643592834473,-0.12298107147216797,-0.013032317161560059
arminha,0.0,0.0,-0.011344075202941895,-0.13147038221359253,-0.04160577058792114,-0.24546045064926147,-0.05739361047744751,-0.35290610790252686,-0.04649233818054199,-0.43097639083862305,-0.12711459398269653,-0.24544531106948853,-0.21383392810821533,-0.2598820924758911,-0.26660382747650146,-0.2647930383682251,-0.30840373039245605,-0.26542097330093384,-0.14645028114318848,-0.17257827520370483,-0.19707226753234863,-0.1526394486427307,-0.16872423887252808,-0.14081108570098877,-0.13552087545394897,-0.13616150617599487,-0.15310025215148926,-0.08810627460479736,-0.18119823932647705,-0.0781964659690857,-0.1586775779724121,-0.06674224138259888,-0.13168811798095703,-0.06043243408203125,-0.15595966577529907,-0.008126318454742432,-0.1653355360031128,-0.014711081981658936,-0.13932597637176514,-0.005865633487701416,-0.11700958013534546,-0.001573324203491211
arminha,0.0,0.0,-0.011939764022827148,-0.1400374174118042,-0.042965054512023926,-0.25328463315963745,-0.05506640672683716,-0.36113935708999634,-0.04328596591949463,-0.4381486177444458,-0.12944471836090088,-0.24311959743499756,-0.2112153172492981,-0.26276105642318726,-0.2591942548751831,-0.27129215002059937,-0.29633069038391113,-0.2776167392730713,-0.15170890092849731,-0.16574358940124512,-0.19145214557647705,-0.15764445066452026,-0.16543114185333252,-0.1476927399635315,-0.13470309972763062,-0.14214187860488892,-0.15815377235412598,-0.0799027681350708,-0.17738831043243408,-0.08624809980392456,-0.1553729772567749,-0.07640355825424194,-0.12922585010528564,-0.06616318225860596,-0.15908294916152954,-0.00043082237243652344,-0.16196763515472412,-0.016695022583007812,-0.13722378015518188,-0.011283278465270996,-0.11626648902893066,-0.006487369537353516
arminha,0.0,0.0,-0.010539114475250244,-0.14123576879501343,-0.04157370328903198,-0.2543858289718628,-0.05602496862411499,-0.3617578148841858,-0.0461430549621582,-0.44037994742393494,-0.13308143615722656,-0.23865920305252075,-0.2149379551410675,-0.2541074752807617,-0.26067590713500977,-0.25951558351516724,-0.2963029742240906,-0.26531553268432617,-0.15679937601089478,-0.16178464889526367,-0.1888066530227661,-0.15728116035461426,-0.162925124168396,-0.15105175971984863,-0.1331220269203186,-0.14523965120315552,-0.1627454161643982,-0.07806599140167236,-0.1731625199317932,-0.08902299404144287,-0.1510103940963745,-0.0827033519744873,-0.1258530616760254,-0.07241642475128174,-0.16408783197402954,-0.0017151236534118652,-0.16169172525405884,-0.024570107460021973,-0.1372896432876587,-0.02007746696472168,-0.11645126342773438,-0.013886570930480957
arminha,0.0,0.0,-0.012598216533660889,-0.14178544282913208,-0.045091092586517334,-0.25285691022872925,-0.06008940935134888,-0.36053788661956787,-0.051984190940856934,-0.4388003945350647,-0.13628995418548584,-0.23225927352905273,-0.21741235256195068,-0.2466726303100586,-0.2624785304069519,-0.2505798935890198,-0.29844868183135986,-0.2559163570404053,-0.15919256210327148,-0.157343327999115,-0.18863800168037415,-0.15264904499053955,-0.1632075309753418,-0.14637327194213867,-0.13525545597076416,-0.1415843963623047,-0.1638365387916565,-0.07440602779388428,-0.1727810502052307,-0.0862855315208435,-0.15061187744140625,-0.07953536510467529,-0.12682723999023438,-0.06842976808547974,-0.16515344381332397,0.0006216764450073242,-0.16225725412368774,-0.023302018642425537,-0.13791954517364502,-0.020078182220458984,-0.11757665872573853,-0.013201713562011719
arminha,0.0,0.0,-0.013475239276885986,-0.14256036281585693,-0.046823740005493164,-0.25251537561416626,-0.06287264823913574,-0.36137473583221436,-0.05543053150177002,-0.44118309020996094,-0.13843035697937012,-0.22976219654083252,-0.220503568649292,-0.2436702847480774,-0.26672762632369995,-0.24503636360168457,-0.3023304045200348,-0.24659132957458496,-0.16198456287384033,-0.15334171056747437,-0.18946456909179688,-0.1486198902130127,-0.16412609815597534,-0.14053356647491455,-0.1355873942375183,-0.13411718606948853,-0.16641277074813843,-0.0692700743675232,-0.1728385090827942,-0.08220219612121582,-0.15113455057144165,-0.07342225313186646,-0.12689745426177979,-0.0614091157913208,-0.1664731502532959,0.005568444728851318,-0.16100579500198364,-0.017331242561340332,-0.1372370719909668,-0.01379692554473877,-0.11683952808380127,-0.007640480995178223
arminha,0.0,0.0,-0.013991713523864746,-0.1416950821876526,-0.049052894115448,-0.25072646141052246,-0.06623762845993042,-0.357818067073822,-0.05955284833908081,-0.43575847148895264,-0.14108186960220337,-0.2274908423423767,-0.22201204299926758,-0.23871952295303345,-0.2682839632034302,-0.23903560638427734,-0.3040335178375244,-0.2393609881401062,-0.1637161374092102,-0.1519622802734375,-0.1907263994216919,-0.14646071195602417,-0.16553735733032227,-0.1390693187713623,-0.13708317279815674,-0.13236773014068604,-0.1677107810974121,-0.06963920593261719,-0.173414945602417,-0.07829481363296509,-0.151910662651062,-0.07084262371063232,-0.1272345781326294,-0.05983293056488037,-0.16715556383132935,0.0038626790046691895,-0.16062575578689575,-0.014947474002838135,-0.1370372772216797,-0.01139819622039795,-0.11599701642990112,-0.005988478660583496
arminha,0.0,0.0,-0.013392329216003418,-0.1434028148651123,-0.04822725057601929,-0.25071871280670166,-0.06628215312957764,-0.3574985861778259,-0.06049245595932007,-0.43688666820526123,-0.1403571367263794,-0.23079240322113037,-0.2215672731399536,-0.23978722095489502,-0.26804834604263306,-0.238225519657135,-0.3042563796043396,-0.23733699321746826,-0.16362017393112183,-0.15423065423965454,-0.1898549199104309,-0.14876842498779297,-0.16487324237823486,-0.14193332195281982,-0.13682782649993896,-0.13599056005477905,-0.1676182746887207,-0.07060182094573975,-0.1744634211063385,-0.08165603876113892,-0.15304535627365112,-0.07423657178878784,-0.12833213806152344,-0.06295597553253174,-0.1667824387550354,0.00342404842376709,-0.161213219165802,-0.01765388250350952,-0.13763678073883057,-0.01413053274154663,-0.11676502227783203,-0.007992982864379883
arminha,0.0,0.0,-0.014501214027404785,-0.1444506049156189,-0.04904681444168091,-0.25033754110336304,-0.06726467609405518,-0.35811352729797363,-0.06216961145401001,-0.4365978538990021,-0.14001023769378662,-0.22930675745010376,-0.22221490740776062,-0.2367749810218811,-0.2687276005744934,-0.2363910675048828,-0.3047323226928711,-0.23670613765716553,-0.16265082359313965,-0.14981448650360107,-0.1932200789451599,-0.15123146772384644,-0.16714370250701904,-0.14520829916000366,-0.13685977458953857,-0.13738733530044556,-0.16634732484817505,-0.06616300344467163,-0.17700862884521484,-0.08368796110153198,-0.15512406826019287,-0.07597881555557251,-0.1292443871498108,-0.06228625774383545,-0.16497814655303955,0.007514297962188721,-0.16272860765457153,-0.018458545207977295,-0.13858669996261597,-0.014240920543670654,-0.11648231744766235,-0.006546497344970703
arminha,0.0,0.0,-0.015001296997070312,-0.1449573040008545,-0.05110996961593628,-0.25286006927490234,-0.06972646713256836,-0.3599437475204468,-0.06450831890106201,-0.4393751323223114,-0.1435827612876892,-0.2281019687652588,-0.22510072588920593,-0.23525738716125488,-0.27103525400161743,-0.23292160034179688,-0.30629944801330566,-0.23170065879821777,-0.16603624820709229,-0.14994359016418457,-0.19491469860076904,-0.1422242522239685,-0.17038097977638245,-0.13638967275619507,-0.14155113697052002,-0.13255447149276733,-0.16914087533950806,-0.06614375114440918,-0.17580962181091309,-0.07609117031097412,-0.15450888872146606,-0.06959003210067749,-0.12977957725524902,-0.05956435203552246,-0.1675373911857605,0.008230626583099365,-0.16135960817337036,-0.012650370597839355,-0.1375613808631897,-0.009716987609863281,-0.11641871929168701,-0.0043416619300842285
arminha,0.0,0.0,-0.009325861930847168,-0.13734585046768188,-0.03723186254501343,-0.24536263942718506,-0.06777507066726685,-0.34032589197158813,-0.09850162267684937,-0.395859032869339,-0.13518714904785156,-0.2354714274406433,-0.21548914909362793,-0.2524961233139038,-0.2598414421081543,-0.2580793499946594,-0.2944793105125427,-0.26399165391921997,-0.15812832117080688,-0.16617107391357422,-0.18882548809051514,-0.13798624277114868,-0.1645258665084839,-0.1246500015258789,-0.13537299633026123,-0.1211707592010498,-0.16320961713790894,-0.08314186334609985,-0.17276006937026978,-0.06826698780059814,-0.1510869860649109,-0.059831202030181885,-0.1268761157989502,-0.057592153549194336,-0.16454088687896729,-0.007337033748626709,-0.1588979959487915,-0.006670653820037842,-0.1346447467803955,-0.0008113384246826172,-0.11449074745178223,-0.001063525676727295
arminha,0.0,0.0,-0.009811878204345703,-0.13684827089309692,-0.0364188551902771,-0.2469254732131958,-0.06736141443252563,-0.3416820168495178,-0.10573184490203857,-0.3758935034275055,-0.1351122260093689,-0.2370181679725647,-0.21517229080200195,-0.25349611043930054,-0.2593524754047394,-0.2571198344230652,-0.2942115366458893,-0.2618652582168579,-0.15760904550552368,-0.16684335470199585,-0.19020900130271912,-0.1446530818939209,-0.16575998067855835,-0.1305844783782959,-0.13591879606246948,-0.1256161332130432,-0.16284692287445068,-0.08254820108413696,-0.17567932605743408,-0.07417386770248413,-0.15446364879608154,-0.06414461135864258,-0.1298365592956543,-0.05976933240890503,-0.1643548607826233,-0.005915462970733643,-0.1609845757484436,-0.01024860143661499,-0.13727176189422607,-0.00383150577545166,-0.1165841817855835,-0.0028528571128845215
arminha,0.0,0.0,-0.008733987808227539,-0.13739126920700073,-0.033326148986816406,-0.2498660683631897,-0.06535124778747559,-0.33936184644699097,-0.10505878925323486,-0.35418158769607544,-0.13166707754135132,-0.23420798778533936,-0.21225830912590027,-0.255182683467865,-0.2562476098537445,-0.26187390089035034,-0.29037171602249146,-0.268612802028656,-0.15524405241012573,-0.16560620069503784,-0.18593847751617432,-0.14116114377975464,-0.16156715154647827,-0.12613767385482788,-0.13162332773208618,-0.1210600733757019,-0.16068434715270996,-0.08211833238601685,-0.17082101106643677,-0.06836771965026855,-0.15054357051849365,-0.058040618896484375,-0.1264703869819641,-0.05504739284515381,-0.16233348846435547,-0.00601571798324585,-0.15725433826446533,-0.006060123443603516,-0.13411426544189453,0.0009552836418151855,-0.11391884088516235,0.0017400383949279785
arminha,0.0,0.0,-0.009235978126525879,-0.13740897178649902,-0.03433793783187866,-0.24984663724899292,-0.06532299518585205,-0.3410451412200928,-0.10439246892929077,-0.359173059463501,-0.13238000869750977,-0.23384952545166016,-0.2131461501121521,-0.254676878452301,-0.25772368907928467,-0.26104986667633057,-0.2921823263168335,-0.2675175070762634,-0.15557247400283813,-0.16470539569854736,-0.18631970882415771,-0.1414697766304016,-0.16232681274414062,-0.12622112035751343,-0.133234441280365,-0.12187850475311279,-0.1612115502357483,-0.08104109764099121,-0.17291778326034546,-0.07230126857757568,-0.1524564027786255,-0.06056630611419678,-0.12828129529953003,-0.05551910400390625,-0.16302591562271118,-0.0043122172355651855,-0.15898650884628296,-0.0071027278900146484,-0.1357068419456482,0.00017124414443969727,-0.11530482769012451,0.001715242862701416
arminha,0.0,0.0,-0.010046064853668213,-0.14004844427108765,-0.03500938415527344,-0.24956756830215454,-0.06574469804763794,-0.3417186737060547,-0.10432273149490356,-0.3630721867084503,-0.1327418088912964,-0.23532509803771973,-0.21396395564079285,-0.2561156749725342,-0.2582089602947235,-0.26287841796875,-0.2925424575805664,-0.2698214054107666,-0.1558912992477417,-0.16323506832122803,-0.18961048126220703,-0.14712786674499512,-0.16439133882522583,-0.13341152667999268,-0.13332808017730713,-0.12749093770980835,-0.1607688069343567,-0.07794082164764404,-0.17401522397994995,-0.07446593046188354,-0.15273892879486084,-0.06362426280975342,-0.1276388168334961,-0.05819535255432129,-0.1610226035118103,-0.0002225041389465332,-0.15764272212982178,-0.006186485290527344,-0.13413816690444946,0.0009896159172058105,-0.11379379034042358,0.00237882137298584
arminha,0.0,0.0,-0.009303927421569824,-0.13515448570251465,-0.03568315505981445,-0.24948757886886597,-0.06682199239730835,-0.34136152267456055,-0.1054532527923584,-0.36530017852783203,-0.13468468189239502,-0.23377954959869385,-0.21432611346244812,-0.2544887065887451,-0.25968295335769653,-0.2588459849357605,-0.2942958474159241,-0.2627270221710205,-0.15700703859329224,-0.16622263193130493,-0.18660658597946167,-0.13651913404464722,-0.1629544496536255,-0.11915045976638794,-0.1352989673614502,-0.11555027961730957,-0.16280639171600342,-0.0838354229927063,-0.17549246549606323,-0.07106411457061768,-0.15544110536575317,-0.05811011791229248,-0.1311742663383484,-0.05347722768783569,-0.1648891568183899,-0.007559597492218018,-0.16142839193344116,-0.005059599876403809,-0.13797128200531006,0.0026096105575561523,-0.11662322282791138,0.003748178482055664
arminha,0.0,0.0,-0.01117032766342163,-0.13931351900100708,-0.034834086894989014,-0.24990695714950562,-0.064644455909729,-0.3396707773208618,-0.10150885581970215,-0.36067938804626465,-0.1364154815673828,-0.23219698667526245,-0.21482282876968384,-0.25440025329589844,-0.2603606581687927,-0.26065462827682495,-0.2966161370277405,-0.26424628496170044,-0.15875142812728882,-0.16126829385757446,-0.18782329559326172,-0.1453084945678711,-0.16295689344406128,-0.1337180733680725,-0.13417285680770874,-0.12889134883880615,-0.16304516792297363,-0.07725942134857178,-0.17256933450698853,-0.07133299112319946,-0.1528072953224182,-0.06155717372894287,-0.12885308265686035,-0.05775928497314453,-0.16283345222473145,-0.0003451108932495117,-0.15959906578063965,-0.004648804664611816,-0.136724591255188,0.00251162052154541,-0.11601901054382324,0.003691732883453369
arminha,0.0,0.0,-0.012653648853302002,-0.13809216022491455,-0.03754240274429321,-0.24392348527908325,-0.06833308935165405,-0.33956998586654663,-0.10780221223831177,-0.37326401472091675,-0.14020949602127075,-0.22739040851593018,-0.21804526448249817,-0.2450641393661499,-0.26300638914108276,-0.24911201000213623,-0.3012470602989197,-0.25282955169677734,-0.162228524684906,-0.15427041053771973,-0.19303247332572937,-0.14520198106765747,-0.16827994585037231,-0.1361602544784546,-0.13992440700531006,-0.13232553005218506,-0.16595926880836487,-0.06871914863586426,-0.17834043502807617,-0.07184523344039917,-0.15852993726730347,-0.06213420629501343,-0.13390010595321655,-0.05570352077484131,-0.16555729508399963,0.008563458919525146,-0.16403791308403015,-0.0022562146186828613,-0.1414462924003601,0.003326117992401123,-0.12060928344726562,0.005137801170349121
arminha,0.0,0.0,-0.01286458969116211,-0.1359102725982666,-0.039252281188964844,-0.24097150564193726,-0.0712360143661499,-0.33584320545196533,-0.10558819770812988,-0.3870055377483368,-0.14158064126968384,-0.2257615327835083,-0.21904483437538147,-0.24188411235809326,-0.2641191780567169,-0.24570220708847046,-0.3019476532936096,-0.25055742263793945,-0.1638316810131073,-0.15342497825622559,-0.19308814406394958,-0.13927549123764038,-0.1683836281299591,-0.12955880165100098,-0.13999336957931519,-0.12635231018066406,-0.16732996702194214,-0.06923526525497437,-0.1785438060760498,-0.068095862865448,-0.15797221660614014,-0.05861711502075195,-0.13335072994232178,-0.05335116386413574,-0.1667296290397644,0.007091999053955078,-0.1641717553138733,9.250640869140625e-05,-0.14061254262924194,0.005401968955993652,-0.11980736255645752,0.0060929059982299805
arminha,0.0,0.0,-0.013283729553222656,-0.1371968388557434,-0.04276406764984131,-0.24280089139938354,-0.07363909482955933,-0.33940017223358154,-0.09784162044525146,-0.4043049216270447,-0.1417718529701233,-0.22730088233947754,-0.21883660554885864,-0.24190080165863037,-0.2634793221950531,-0.24700301885604858,-0.30088257789611816,-0.2531268000602722,-0.16301655769348145,-0.15498971939086914,-0.19338077306747437,-0.13802236318588257,-0.1676037311553955,-0.12730157375335693,-0.13901138305664062,-0.12359273433685303,-0.1663091778755188,-0.07185232639312744,-0.1783818006515503,-0.06618958711624146,-0.15702581405639648,-0.057085394859313965,-0.13208544254302979,-0.0521848201751709,-0.1653478443622589,0.004015326499938965,-0.1646624505519867,-0.0003161430358886719,-0.14042049646377563,0.004658877849578857,-0.11950182914733887,0.004969000816345215
arminha,0.0,0.0,-0.01268845796585083,-0.13810855150222778,-0.04426097869873047,-0.24375605583190918,-0.07379722595214844,-0.3432725667953491,-0.08989524841308594,-0.41613197326660156,-0.14047038555145264,-0.22827374935150146,-0.21763834357261658,-0.24217122793197632,-0.26277029514312744,-0.24496924877166748,-0.3002903461456299,-0.24913763999938965,-0.1620403528213501,-0.15539920330047607,-0.1924244463443756,-0.14043396711349487,-0.16586485505104065,-0.12945854663848877,-0.13722968101501465,-0.1251152753829956,-0.1658380627632141,-0.07247215509414673,-0.17776092886924744,-0.06887418031692505,-0.15575098991394043,-0.059086501598358154,-0.1304967999458313,-0.05307990312576294,-0.1649690866470337,0.003808140754699707,-0.16350936889648438,-0.0017008781433105469,-0.13879138231277466,0.0031213760375976562,-0.11763948202133179,0.003682374954223633
arminha,0.0,0.0,-0.013585031032562256,-0.13565665483474731,-0.04740941524505615,-0.24268001317977905,-0.06542068719863892,-0.34933263063430786,-0.059229493141174316,-0.4267880618572235,-0.13852190971374512,-0.2289721965789795,-0.217688649892807,-0.24678689241409302,-0.26454848051071167,-0.2519516348838806,-0.3024229109287262,-0.25914233922958374,-0.15994060039520264,-0.15628474950790405,-0.19258588552474976,-0.14051347970962524,-0.16692209243774414,-0.12657016515731812,-0.1368941068649292,-0.12064826488494873,-0.16510790586471558,-0.07306057214736938,-0.17564132809638977,-0.06735044717788696,-0.15461426973342896,-0.057262301445007324,-0.12942349910736084,-0.05039304494857788,-0.16624677181243896,0.0042479634284973145,-0.16160964965820312,-0.00034230947494506836,-0.1375156044960022,0.005374550819396973,-0.11683440208435059,0.00668102502822876
arminha,0.0,0.0,-0.012595295906066895,-0.13595670461654663,-0.0446125864982605,-0.24906611442565918,-0.060037970542907715,-0.3518907427787781,-0.049832940101623535,-0.42478856444358826,-0.11960470676422119,-0.24671882390975952,-0.20489752292633057,-0.28121310472488403,-0.25390976667404175,-0.29833561182022095,-0.29360705614089966,-0.31413891911506653,-0.13986563682556152,-0.17789840698242188,-0.2165784239768982,-0.17279529571533203,-0.18826138973236084,-0.14472246170043945,-0.1533563733100891,-0.1346638798713684,-0.14839494228363037,-0.09679388999938965,-0.21162861585617065,-0.09687203168869019,-0.18571656942367554,-0.0777902603149414,-0.1555834412574768,-0.07039296627044678,-0.14864295721054077,-0.01564735174179077,-0.19135123491287231,-0.023317158222198486,-0.16654473543167114,-0.014143109321594238,-0.14111024141311646,-0.010147571563720703
arminha,0.0,0.0,-0.013019800186157227,-0.13594603538513184,-0.04489254951477051,-0.25030428171157837,-0.060680270195007324,-0.3539678454399109,-0.04959756135940552,-0.42744582891464233,-0.12018692493438721,-0.24802911281585693,-0.20475465059280396,-0.2826197147369385,-0.25402313470840454,-0.299246609210968,-0.29342448711395264,-0.31449663639068604,-0.14039528369903564,-0.1802118420600891,-0.2168635129928589,-0.17441326379776,-0.18923205137252808,-0.14468592405319214,-0.1545923352241516,-0.13398116827011108,-0.14859163761138916,-0.09901964664459229,-0.21184343099594116,-0.09731733798980713,-0.18633335828781128,-0.07683700323104858,-0.15633052587509155,-0.06943434476852417,-0.1486465334892273,-0.01736462116241455,-0.19101160764694214,-0.022175133228302002,-0.16619032621383667,-0.0128517746925354,-0.14090240001678467,-0.009953439235687256
arminha,0.0,0.0,-0.012608349323272705,-0.13495934009552002,-0.045242905616760254,-0.24994248151779175,-0.059807658195495605,-0.353255957365036,-0.04906272888183594,-0.427091509103775,-0.12026971578598022,-0.2483026385307312,-0.20471608638763428,-0.2824036478996277,-0.25411170721054077,-0.2982054352760315,-0.2939618229866028,-0.3131963014602661,-0.14025020599365234,-0.18104594945907593,-0.2142505645751953,-0.17168498039245605,-0.18674856424331665,-0.14269328117370605,-0.1527218222618103,-0.13347011804580688,-0.14870554208755493,-0.1000252366065979,-0.21010851860046387,-0.09695005416870117,-0.18466687202453613,-0.07730609178543091,-0.15460067987442017,-0.07035911083221436,-0.14929139614105225,-0.019325852394104004,-0.18830639123916626,-0.022236883640289307,-0.16338026523590088,-0.013242959976196289,-0.13843345642089844,-0.010660827159881592
arminha,0.0,0.0,-0.013693094253540039,-0.13284295797348022,-0.04734867811203003,-0.24972635507583618,-0.061560750007629395,-0.35296446084976196,-0.05123889446258545,-0.42450767755508423,-0.12242376804351807,-0.25538307428359985,-0.2040000557899475,-0.29108160734176636,-0.25294890999794006,-0.30782827734947205,-0.29207563400268555,-0.3236360251903534,-0.1402120590209961,-0.19170665740966797,-0.2163737416267395,-0.18101125955581665,-0.1893845796585083,-0.15061312913894653,-0.15483415126800537,-0.14149069786071777,-0.1475483775138855,-0.11165368556976318,-0.2105097770690918,-0.10378623008728027,-0.18531948328018188,-0.08288872241973877,-0.15516620874404907,-0.07630789279937744,-0.1478290557861328,-0.02846550941467285,-0.18711841106414795,-0.024945855140686035,-0.16281718015670776,-0.014813899993896484,-0.13804924488067627,-0.013703227043151855
arminha,0.0,0.0,-0.012083053588867188,-0.13019877672195435,-0.04329019784927368,-0.24727225303649902,-0.05738729238510132,-0.35011184215545654,-0.0478782057762146,-0.42171740531921387,-0.11647260189056396,-0.25505322217941284,-0.19785010814666748,-0.29549556970596313,-0.2480173110961914,-0.3146016001701355,-0.2887898087501526,-0.330997109413147,-0.1333221197128296,-0.1927788257598877,-0.21271246671676636,-0.18571919202804565,-0.18699657917022705,-0.155495285987854,-0.1523977518081665,-0.14537721872329712,-0.1410312056541443,-0.11256790161132812,-0.20556992292404175,-0.10784697532653809,-0.181205153465271,-0.08608436584472656,-0.15069133043289185,-0.07854360342025757,-0.1431506872177124,-0.027915596961975098,-0.18515461683273315,-0.026931822299957275,-0.16109514236450195,-0.01637125015258789,-0.1359187364578247,-0.014552533626556396
arminha,0.0,0.0,-0.011600315570831299,-0.12818115949630737,-0.043337464332580566,-0.24781066179275513,-0.0572659969329834,-0.3520175814628601,-0.047125816345214844,-0.4232611656188965,-0.11481291055679321,-0.2591293454170227,-0.19628030061721802,-0.303992360830307,-0.2465651035308838,-0.3236900568008423,-0.28701210021972656,-0.34069544076919556,-0.13206535577774048,-0.19571495056152344,-0.2125701904296875,-0.19049406051635742,-0.18659597635269165,-0.15912127494812012,-0.15191298723220825,-0.14934372901916504,-0.14036905765533447,-0.11566215753555298,-0.20522671937942505,-0.11095720529556274,-0.18048065900802612,-0.08911019563674927,-0.15003293752670288,-0.08207011222839355,-0.14342498779296875,-0.032147765159606934,-0.18439632654190063,-0.03620338439941406,-0.16024184226989746,-0.025056004524230957,-0.13490164279937744,-0.021379709243774414
